4155,世代,shì dài,"многие поколения; из поколения в поколение",
4156,世界观,shì jiè guān,мировоззрение,
4157,示范,shì fàn,"показать пример; показательный; образцовый",
4158,示威,shì wēi,"демонстрировать; демонстрация",
4159,示意,shì yì,дать понять; подать знак,
4160,释放,shì fàng,"освободить, выпустить на свободу",
4161,事故,shì gù,"несчастный случай; катастрофа, авария",
4162,事迹,shì jì,дела; события,
4163,事件,shì jiàn,инцидент; событие,"边境事件  [biānjìng shìjiàn] — пограничный инцидент 恐怖事件 [kǒngbù shìjiàn] — террористический акт"
4164,事态,shì tài,"положение дел; ситуация; ход событий",
4165,事务,shì wù,дела; деловой,"国家事务  [guójiā shìwù] — государственные дела"
4166,事项,shì xiàng,положение; вопрос; пункт,
4167,事业,shì yè,дело; занятие,事业单位  [shìyè ;;;;"dānwèi] — учреждение; организация 事业心 [shìyèxīn] — деловитость; деловой подход"
4168,适宜,shì yí,"подходящий; оптимальный",
4169,视力,shì lì,острота зрения; зрение,
4170,视线,shì xiàn,"взгляд, взор; направление взгляда",
4171,视野,shì yě,поле зрения; кругозор,"扩大视野  [kuòdà shìyě] — расширить кругозор"
4172,逝世,shì shì,скончаться; кончина,
4173,收藏,shōu cáng,"коллекционировать, собирать; интернет добавлять в избранное",
4174,收缩,shōu suō,"сокращаться; сжиматься; усадка (ткани)",
4175,收益,shōu yì,доход; прибыль;, ;;;рентабельность;
4176,收音机,shōu yīn jī,радиоприёмник,
4177,手法,shǒu fǎ,"приём; трюк, уловка",
4178,手势,shǒu shì,жест; знак,"打手势  [dǎ shǒushì] — сделать жест; подавать знаки рукой"
4179,手艺,shǒu yì,мастерство; ремесло,
4180,首要,shǒu yào,"важнейший; первейший; первоочередной",
4181,守护,shǒu hù,"охранять, оберегать; ухаживать (за кем-л.); дежурить (напр. у постели больного)",
4182,受罪,shòu zuì,"терпеть страдания [муки]; страдать",
4183,授予,shòu yǔ,"удостоить; присвоить (звание); вручить (награду)",
4184,书法,shū fǎ,каллиграфия,
4185,书籍,shū jí,книги; литература,
4186,书记,shū ji,секретарь,
4187,书面,shū miàn,"в письменном виде; письменный (напр., экзамен)","书面语  [shūmiànyǔ] — письменный (книжный) язык"
4188,舒畅,shū chàng,"приятно; легко (напр., на душе)",
4189,疏忽,shū hu,небрежный; халатный; небрежность; халатность,"疏忽大意  [shūhu dàyì] — крайняя невнимательность [небрежность]"
4190,数,shǔ,считать; пересчитывать,数钱  [shǔqián] — считать деньги
4191,竖,shù,поставить (вертикально); водрузить; вертикальная черта (в иероглифе),"竖起大旗  [shùqǐ dàqí] — водрузить знамя 竖着写 [shùzhe xiě] — писать по вертикали"
4192,束,shù,"сч. сл. связка, пучок, букет",
4193,束缚,shù fù,"связать; сковать; ограничить; оковы; путы","束缚  …  的手脚 [shùfù... de shǒujiǎo] — связать кого-либо по рукам и ногам"
4194,树立,shù lì,"установить; утвердить; культивировать; привить; выработать","树立榜样  [shùlì bǎngyàng] — показать [явить] пример"
4195,数额,shù é,сумма,
4196,数目,shù mù,число; количество; сумма,
4197,耍,shuǎ,"размахивать; играть чем-либо; жонглировать","耍大刀  [shuǎ dàdào] — размахивать [жонглировать] мечом"
4198,衰老,shuāi lǎo,дряхлеть; дряхлый,
4199,衰退,shuāi tuì,"слабеть; притупляться (напр., о зрении, памяти); деградировать",
4200,率领,shuài lǐng,"возглавлять, вести, командовать",
4201,涮,shuàn,
,
4202,双胞胎,shuāng bāo tāi,двойня; двойняшки,
4203,爽快,shuǎng kuai,"приятный, радостный (о настроении); чистый, ясный (о небе)",
4204,水利,shuǐ lì,"ирригационный; гидротехнический",
4205,水龙头,shuǐ lóng tóu,водопроводный кран,
4206,水泥,shuǐ ní,цемент,
4207,司法,sī fǎ,юстиция; правосудие,
4208,司令,sī lìng,командующий,
4209,思念,sī niàn,"вспоминать; скучать, тосковать (напр. по дому)",
4210,思索,sī suǒ,"тщательно обдумывать, продумывать",
4211,思维,sī wéi,мыслить; думать,
4212,思绪,sī xù,"ход мыслей; сумятица в мыслях, сумбур в голове",
4213,私自,sī zì,"самовольно; без разрешения; украдкой",
4214,斯文,sī wén,"воспитанный, вежливый, образованный; культурный, утончённый",
4215,死亡,sǐ wáng,смерть; гибель; падёж (скота),"死亡营 [sǐwángyíng] — лагерь смерти"
4216,四肢,sì zhī,конечности (руки и ноги),
4217,肆无忌惮,sì wú jì dàn,разнузданный; наглый,
4218,饲养,sì yǎng,"выкармливать; выращивать; кормить (скот)",
4219,耸,sǒng,"выситься; возвышаться; побуждать; вызывать (напр., страх)",
4220,艘,sōu,сч. сл. для кораблей,"两艘军舰  [liǎngsōu jūnjiàn] — два военных корабля"
4221,搜索,sōu suǒ,"разыскивать; вести поиск; поиск",
4222,苏醒,sū xǐng,"прийти в сознание [в чувство]; очнуться",
4223,俗话,sú huà,"пословица, поговорка, прибаутка",
4224,塑造,sù zào,"лепить, ваять; лепка, ваяние",
4225,素食,sù shí,
,
4226,素质,sù zhì,природа; качества; диатез,
4227,诉讼,sù sòng,тяжба; судебное дело; процесс,"诉讼法  [sùsòngfǎ] — процессуальное право"
4228,算了,suàn le,ладно; хватит; довольно,
4229,算数,suàn shù,"идти в счёт, считаться",
4230,随即,suí jí,"тотчас (же); сразу же; тут же",
4231,随身,suí shēn,с собой; при себе,
4232,随手,suí shǒu,заодно; попутно; кстати,
4233,随意,suí yì,по своему усмотрению [желанию]; как хочется,"随意性  [suíyìxìng] — волюнтаризм"
4234,岁月,suì yuè,годы; время,
4235,隧道,suì dào,тоннель,
4236,损坏,sǔn huài,"испортить; поломать; поломка",
4237,索赔,suǒ péi,"требовать компенсации; требовать возмещения ущерба",
4238,索性,suǒ xìng,лучше уж; тогда уж,
4239,塌,tā,рухнуть; обвалиться,"房子塌了  [fángzi tāle] — дом рухнул"
4240,踏实,tā shi,"уравновешенный; спокойный",
4241,台风,tái fēng,тайфун,
4242,太空,tài kōng,небо; космос; космический,"太空人  [tàikōngrén] — инопланетянин 太空站 [tàikōngzhàn] — космическая станция"
4243,泰斗,tài dǒu,"гора Тайшань и созвездие Ковша (обр. о корифее науки, литературы)",
4244,瘫痪,tān huàn,"паралич; быть парализованным",
4245,贪婪,tān lán,жадный; алчный,
4246,贪污,tān wū,"коррупция; казнокрадство; взяточничество","贪污腐化  [tānwū fǔhuà] — коррупция и разложение"
4247,摊儿,tān r,"лоток; ларёк; торговые ряды",
4248,弹性,tán xìng,эластичность; упругость; эластичный,"弹性立场  [tánxìng lìchǎng] — гибкая позиция"
4249,坦白,tǎn bái,"откровенный, прямой; откровенно; чистосердечно",
4250,探测,tàn cè,определять; измерять,
4251,探索,tàn suǒ,"искать; доискиваться; поиск",
4252,探讨,tàn tǎo,исследовать; изучать,
4253,探望,tàn wàng,"смотреть; высматривать; навестить; проведать (напр., друга)",
4254,叹气,tàn qì,вздыхать; охать,
4255,糖葫芦,táng hú lu,фрукты в карамели на палочке,
4256,倘若,tǎng ruò,"если; в случае, если",
4257,掏,tāo,вынимать; вытаскивать,"把钱掏出来  [bǎ qián tāochulai] — вынуть [достать] деньги (напр.; из кармана)"
4258,滔滔不绝,tāo tāo bù jué,беспрерывно,
4259,陶瓷,táo cí,"керамика; фарфор; керамические изделия",
4260,淘气,táo qì,шалить; баловаться,"淘气鬼  [táoqìguǐ] — шалун; сорванец"
4261,淘汰,táo tài,отбирать; отбор,"自然淘汰  [zìrán táotài] — естественный отбор 淘汰赛  [táotàisài] — отборочные соревнования"
4262,讨价还价,tǎo jià huán jià,"запрашивать и давать цену, торговаться",
4263,特长,tè cháng,"особая склонность к чему-либо; сильная сторона",
4264,特定,tè dìng,"специально установленный, особо определённый; особый, специальный",
4265,特色,tè sè,"особенность; характерная черта",
4266,提拔,tí bá,"выдвигать (кого-либо на какую-либо должность)",
4267,提炼,tí liàn,"очищать; прокаливать, прожигать; закалять; рафинировать; дистиллировать",
4268,提示,tí shì,"напомнить; обратить чьё-либо внимание на что-либо",
4269,提议,tí yì,"внести предложение, предложить; предложение",
4270,题材,tí cái,"сюжет, тема (напр., рассказа)",
4271,体谅,tǐ liàng,"понять; войти в чьё-либо положение",
4272,体面,tǐ miàn,"приличие, достоинство; приличный",
4273,体系,tǐ xì,"система, построение; режим",
4274,天才,tiān cái,"талант; талантливый; гениальный",
4275,天伦之乐,tiān lún zhī lè,семейное счастье,
4276,天然气,tiān rán qì,природный газ,
4277,天生,tiān shēng,"врождённый, данный от природы",
4278,天堂,tiān táng,рай,
4279,天文,tiān wén,"астрономия; астрономический",
4280,田径,tián jìng,лёгкая атлетика,
4281,舔,tiǎn,лизать,用舌头舔  [yòng shétou tiǎn] — ;;;;лизать языком
4282,挑剔,tiāo ti,"придираться; придирчивость",
4283,条款,tiáo kuǎn,"статьи (напр., закона)",
4284,条理,tiáo lǐ,"порядок, система (в чём-либо)","没有条理  [méiyǒu tiáolǐ] — нет порядка [системы]; беспорядочный"
4285,条约,tiáo yuē,"договор, пакт",
4286,调和,tiáo hé,"гармонировать; сочетаться; мирить(ся); примирить(ся)","进行不可调和的斗 争  [jìnxíng bùkětiáohéde dòuzhēng] — вести непримиримую борьбу"
4287,调剂,tiáo jì,"готовить [составлять] лекарства; регулировать; распределять (напр., денежные средства)",
4288,调节,tiáo jié,"регулировать; регулировка",
4289,调解,tiáo jiě,мирить; примирять,"调解人  [tiáojiěrén] — посредник (в споре)"
4290,调料,tiáo liào,приправы; пряности,
4291,挑拨,tiǎo bō,"провоцировать; сеять раздоры; подстрекать; провокация",
4292,挑衅,tiǎo xìn,"провоцировать; провокация; провокационный",
4293,跳跃,tiào yuè,прыгать; прыжки,
4294,停泊,tíng bó,"стоять у причала [на якоре]",
4295,停顿,tíng dùn,"остановиться; стоять; бездействовать",
4296,停滞,tíng zhì,застой; находиться в состоянии застоя,"停滞不前  [tíngzhì bùqián] — стоять на месте; находиться в состоянии застоя"
4297,亭子,tíng zi,"павильон, киоск",
4298,挺拔,tǐng bá,"стройный и высокий; сильный; твёрдый",
4299,通货,tōng huò,
,
4300,通俗,tōng sú,"популярный, общедоступный","通俗读物  [tōngsú dúwù] — популярная литература; популярное издание 通俗易懂 [tōngsú yìdǒng] — общепонятный; общедоступный"
4301,通用,tōng yòng,"общеупотребительный; общепринятый",
4302,铜矿,tóng kuàng,медные руды,
4303,同胞,tóng bāo,соотечественники,
4304,同志,tóng zhì,"товарищ; единомышленник; разг. гомосексуалист",
4305,童话,tóng huà,сказка,
4306,统筹兼顾,tǒng chóu jiān gù,"единое планирование и всесторонний учёт (политика правительства КНР в отношении", ,,,частного сектора),
4307,统计,tǒng jì,"статистика; статистический","统计局  [tǒngjìjú] — статистическое управление"
4308,统统,tǒng tǒng,"собирать вместе, всё вместе",
4309,投机,tóu jī,"спекулировать; спекуляция",
4310,投票,tóu piào,"опускать бюллетень; голосовать; голосование",
4311,投降,tóu xiáng,"капитулировать, сдаться; капитуляция","投降主义  [tóuxiáng zhǔyì] — капитулянтство"
4312,投掷,tóu zhì,"бросить; кидать; метать; метание",
4313,秃,tū,лысый; голый; облысеть; облезть,"秃山  [tūshān] — лысая гора 头开始秃了  [tóu kāishǐ tūle] — голова начала лысеть"
4314,突破,tū pò,прорвать,"突破口  [tūpòkǒu] — место прорыва; брешь; прорыв"
4315,图案,tú àn,"орнамент; рисунок (напр., ткани)",
4316,徒弟,tú dì,"ученик (мастера); подмастерье",
4317,途径,tú jìng,"путь, дорога","谈判途径  [tánpàn tújìng] — путь переговоров"
4318,涂抹,tú mǒ,мазать; намазывать,
4319,土壤,tǔ rǎng,"почва, земля",
4320,团结,tuán jié,"сплачивать(ся); сплочение; сплочённость; солидарность",
4321,团体,tuán tǐ,коллектив; группа; организация,"团体赛  [tuántǐsài] — командные состязания [соревнования]"
4322,团圆,tuán yuán,"собраться всей семьёй (после разлуки)",
4323,推测,tuī cè,"строить догадки [предположения]; предполагать; предположение",
4324,推翻,tuī fān,отвергнуть,
4325,推理,tuī lǐ,"умозаключение; логический вывод",
4326,推论,tuī lùn,"умозаключение, вывод",
4327,推销,tuī xiāo,"сбывать, реализовывать (продукцию)",
4328,吞咽,tūn yàn,глотать,
4329,脱离,tuō lí,"избавиться (оторваться) от…; покинуть; уйти; расстаться, отрешиться от…, разойтись",
4330,拖延,tuō yán,"затягивать, откладывать: проволочка",
4331,托运,tuō yùn,сдавать багаж,托运人  [tuōyùnrén] ;;;;"— грузоотправитель"
4332,妥当,tuǒ dang,"надлежащий; надлежащим образом; как следует",
4333,妥善,tuǒ shàn,"как следует, надлежащим образом",
4334,妥协,tuǒ xié,"идти на компромисс; соглашаться; соглашательство; компромисс",
4335,椭圆,tuǒ yuán,овальный; овал; эллипс,"椭圆形 [tuoyuanxing] — овальный"
4336,唾沫,tuò mo,слюна,
4337,挖掘,wā jué,копать; рыть,
4338,娃娃,wá wa,кукла,
4339,瓦解,wǎ jiě,"крушение: крах: разгром; разложение (напр. армии), дезорганизация, распад",
4340,哇,wa,"звукоподражание детскому лепету, непонятной речи; лепетать, бормотать, бубнить",
4341,歪曲,wāi qū,"искажать, извращать",
4342,外表,wài biǎo,"внешность; наружность; внешний вид",
4343,外行,wài háng,"несведущий человек; профан",
4344,外界,wài jiè,"внешний мир; посторонние; окружение",
4345,外向,wài xiàng,ориентированный на внешний рынок,"外向  (型)  经济 [wàixiàng(xíng) jìngjí] — экономика; ориентированная на внешний рынок"
4346,丸,wán,пилюля,"三丸药  [sān wán yào] — три пилюли [таблетки]"
4347,完备,wán bèi,полный; в комплекте,
4348,完毕,wán bì,"кончить(ся); завершить(ся), закончить(ся)",
4349,玩弄,wán nòng,"играть кем-либо/чем-либо; пустить в ход (напр., обманные трюки)",
4350,玩意儿,wán yì r,игрушка,
4351,顽固,wán gù,упрямый; упорный,
4352,顽强,wán qiáng,упорный; стойкий,
4353,挽回,wǎn huí,"выправить, поправить; исправить (напр., положение); восстановить (напр., права)",
4354,挽救,wǎn jiù,"спасти; избавить от чего-либо",
4355,惋惜,wǎn xī,сожалеть; сочувствовать,
4356,万分,wàn fēn,"в высшей степени; крайне; чрезвычайно",
4357,往常,wǎng cháng,"обычно, обыкновенно; всегда",
4358,往事,wǎng shì,"прошлые дела; былое; прошлое",
4359,网络,wǎng luò,"сеть (напр., торговая); система",
4360,妄想,wàng xiǎng,"строить несбыточные планы; несбыточные надежды; бредовые идеи",
4361,微不足道,wēi bù zú dào,малозначительный; ничтожный,
4362,微观,wēi guān,микро-,"微观世界  [wēiguān shìjiè] — микромир 微观经济  [wēiguān jīngjì] — микроэкономика"
4363,威风,wēi fēng,"сила и влияние; престиж, могущество; величественный; бравый","威风凛凛  [wēifēng lǐnlǐn] — грозный; воинственный"
4364,威力,wēi lì,"могущество, мощь; сила",
4365,威望,wēi wàng,престиж; авторитет,
4366,威信,wēi xìn,авторитет; престиж,"威信扫地  [wēixìn sǎodì] — полностью утратить авторитет; дискредитировать себя"
4367,危机,wēi jī,кризис,经济危机  [jīngjì wēijī] — ;;;;"экономиический кризис"
4368,违背,wéi bèi,"нарушать; идти против; не соблюдать (напр., обещаний)",
4369,维持,wéi chí,"сохранять; поддерживать (напр., порядок)","维持判决  [wéichí pànjué] — оставить приговор в силе"
4370,维生素,wéi shēng sù,витамин,
4371,维修,wéi xiū,"профилактический ремонт; техническкое обслуживание (напр., автомобилей)",
4372,唯独,wéi dú,только,
4373,为难,wéi nán,затруднения,
4374,为期,wéi qī,"сроком; на какой-либо срок",
4375,为首,wéi shǒu,во главе с кем-либо,"以校长为首的代表 团  [yǐ xiàozhǎng wéishǒude dàibiǎotuán] — делегация во главе с ректором"
4376,委员,wěi yuán,член комитета [комиссии],
4377,伪造,wěi zào,"подделывать; фальсифицировать; подделка; фальсификация",
4378,胃口,wèi kǒu,аппетит; вкус; интерес,胃口太小! прост. кишка тонка!
4379,位于,wèi yú,располагаться; находиться,"中国位于亚洲的东 南部  [zhōnguó wèiyú yàzhōude dōngnánbù] — Китай расположен в юго-восточной части Азии"
4380,未免,wèi miǎn,"не миновать; не избежать; слишком уж; не слишком ли",
4381,畏惧,wèi jù,"страшиться, бояться",
4382,卫星,wèi xīng,спутник; спутниковый,"人造地球卫星 [rénzào dìqiú wèixīng] — искусственный спутник Земли 卫星通信  [wèixīng tōngxìn] — спутниковая связь"
4383,慰问,wèi wèn,справиться о здоровье,
4384,温带,wēn dài,умеренный пояс,
4385,温和,wēn hé,"тёплый (напр., климат); мягкий; кроткий",
4386,文凭,wén píng,"диплом; аттестат (об образовании)",
4387,文物,wén wù,"памятники материальной культуры",
4388,文献,wén xiàn,"документы (напр., исторические); памятники (письменные); литература (по какому-либо вопросу)",
4389,文雅,wén yǎ,"изысканный; тонкий; культурный",
4390,文艺,wén yì,"литература и искусство; художественная литература",
4391,问世,wèn shì,"выйти из печати; выйти в свет",
4392,窝,wō,гнездо; логово; притон,"鸟窝  [niǎowō] — птичье гнездо 狗窝 [gǒuwō] — собачья конура 贼窝  [zéiwō] — воровской притон"
4393,乌黑,wū hēi,"иссиня-чёрный, черным-черно",
4394,污蔑,wū miè,"опоганить, осквернить; оклеветать, опорочить",
4395,诬陷,wū xiàn,"возводить злостный поклёп; злостная клевета",
4396,无比,wú bǐ,"несравнимый; несравненный; беспримерный",
4397,无偿,wú cháng,безвозмездный,
4398,无耻,wú chǐ,"без стыда и совести; бесстыжий",
4399,无从,wú cóng,неоткуда; не с чего,
4400,无动于衷,wú dòng yú zhōng,"быть [оставаться] безучастным; равнодушно взирать",
4401,无非,wú fēi,"не что иное, как; не более, как",
4402,无精打采,wú jīng dǎ cǎi,"быть в подавленном состоянии; вялый; не в настроении",
4403,无可奉告,wú kě fèng gào,без комментариев,
4404,无可奈何,wú kě nài hé,ничего не поделаешь; волей-неволей,
4405,无赖,wú lài,нахальство; хамство,
4406,无理取闹,wú lǐ qǔ nào,подымать скандал безо всякой причины,
4407,无能为力,wú néng wéi lì,не быть в состоянии помочь; бессильный,
4408,无穷无尽,wú qióng wú jìn,"безграничный и неисчерпаемый; неиссякаемый",
4409,无微不至,wú wēi bù zhì,входить во все мелочи; до мельчайших деталей,
4410,无忧无虑,wú yōu wú lǜ,ни печали ни забот; беззаботный,
4411,无知,wú zhī,"невежество; невежественный",
4412,舞蹈,wǔ dǎo,танец; пляска,
4413,武侠,wǔ xiá,"рыцарь, богатырь; рыцарский",
4414,武装,wǔ zhuāng,вооружение; вооружать(ся); вооружённый,"武装力量 [wǔzhuāng lìliàng] — вооружённые силы"
4415,侮辱,wǔ rǔ,оскорбить; унизить; надругаться; оскорбление; унижение,"侮辱人格  [wǔrǔ réngé] — оскорбить человеческое достоинство"
4416,勿,wù,не; не надо,"请勿吸烟  [qǐng wù xīyān] — просьба не курить!"
4417,务必,wù bì,"обязательно; непременно; во что бы ни стало",
4418,务实,wù shí,"заниматься практической стороной дела",
4419,误差,wù chā,"погрешность; ошибка; отклонение",
4420,误解,wù jiě,"недоразумение; заблуждение",
4421,物美价廉,wù měi jià lián,хорошее соотношение качества и цены,
4422,物资,wù zī,материальные ресурсы; материалы; товары,"物资交流  [wùzī jiāoliú] — товарообмен"
4423,溪,xī,горный ручей,
4424,膝盖,xī gài,коленка,膝盖骨  [xīgàigǔ] — коленная чашечка
4425,熄灭,xī miè,"гаснуть; угасать; потухнуть",
4426,吸取,xī qǔ,"вбирать; вдыхать; впитывать, поглощать",
4427,昔日,xī rì,"в прошлом, в прежние времена, в старину",
4428,牺牲,xī shēng,жертва; жертвовать,"牺牲生命  [xīshēng shēngmìng] — жертвовать жизнью"
4429,夕阳,xī yáng,"заходящее солнце; вечерняя заря; закат",
4430,媳妇,xí fù,невестка; сноха,
4431,习俗,xí sú,обычаи; привычки,
4432,袭击,xí jī,атаковать; внезапный удар,
4433,喜闻乐见,xǐ wén lè jiàn,радовать слух и услаждать зрение; нравиться больше, ;;;всего; излюбленный;
4434,喜悦,xǐ yuè,"восторг; радость; радостный",
4435,系列,xì liè,серия; ряд,"系列片  [xìlièpiān] — сериал"
4436,细胞,xì bāo,клетка; клеточный,
4437,细菌,xì jūn,бактерия; бактериальный; бактериологический,"细菌武器  [xìjūn wǔqì] — бактериологическо е оружие"
4438,细致,xì zhì,"кропотливый; тщательный; тонкий",
4439,霞,xiá,заря,晚霞  [wǎnxiá] — вечерняя заря
4440,狭隘,xiá ài,"узкий, тесный",
4441,狭窄,xiá zhǎi,узкий; тесный,
4442,峡谷,xiá gǔ,ущелье; каньон,
4443,夏令营,xià lìng yíng,летний пионерский лагерь,
4444,下属,xià shǔ,подчинённые (по службе),
4445,先进,xiān jìn,передовой,"先进工作者 [xiānjìn gōngzuòzhě] — передовик"
4446,先前,xiān qián,"раньше; прежде; в своё время",
4447,鲜明,xiān míng,"отчётливый, ясный; яркий",
4448,掀起,xiān qǐ,поднять; приподнять,
4449,纤维,xiān wéi,волокно; волокна,"合成纤维  [héchéng xiānwéi] — синтетическое волокно"
4450,弦,xián,тетива; струна,"弦乐器  [xiányuèqì] — струнные музыкальные инструменты 弦乐 队  [xiányuèduì] — струнный оркестр弓弦  [gōngxián] — тетива лука"
4451,嫌,xián,досадовать; быть недовольным; тяготиться,他嫌这里太闹  [tā xián zhèli tài nào] — ;;;;"он недоволен; что здесь слишком шумно"
4452,嫌疑,xián yí,"подозрение; подозрительный",
4453,闲话,xián huà,праздные [пустые] разговоры; болтовня,"闲话少说  ! [xiánhuà shāoshuō] — хватит языком болтать!"
4454,贤惠,xián huì,добродетельный,
4455,衔接,xián jiē,"связывать, соединять",
4456,显著,xiǎn zhù,заметный; значительный; видный,"发生了显著变化 [fāshēngle xiǎnzhù biànhuà] — произошли значительные перемены"
4457,现场,xiàn chǎng,"место происшествия; место проведения работ и т.п.",
4458,现成,xiàn chéng,"готовый; сделанный; приготовленный (напр., о пище)",
4459,现状,xiàn zhuàng,"существующая обстановка; существующее положение; нынешнее","维持现状  [wéichí xiànzhuàng] — сохранять статус-кво" ,,,состояние; статус-кво,
4460,宪法,xiàn fǎ,конституция,
4461,陷害,xiàn hài,"навлекать неприятности; запутывать; губить; предавать",
4462,陷入,xiàn rù,"попасть; завязнуть; провалиться (напр., в болото)",
4463,馅儿,xiàn r,начинка; фарш,"馅儿饼  [xiànrbǐng] — блинчики с начинкой"
4464,线索,xiàn suǒ,"нить (напр., сюжетная); ключ (к разгадке)",
4465,相差,xiāng chà,отличаться; разниться,
4466,相等,xiāng děng,"равняться; быть равным; равный",
4467,相辅相成,xiāng fǔ xiāng chéng,взаимно дополнять друг друга,
4468,相应,xiāng yìng,"соответствующий; соответственно; соответствовать",
4469,镶嵌,xiāng qiàn,инкрустировать,
4470,乡镇,xiāng zhèn,сёла и посады; деревни,
4471,想方设法,xiǎng fāng shè fǎ,"пустить в ход все средства; всеми способами",
4472,响亮,xiǎng liàng,звонкий; звучный,
4473,响应,xiǎng yìng,откликнуться; отозваться; отклик,"响应号召 [xiǎngyìng hàozhào] — откликнуться на призыв"
4474,巷,xiàng,переулок,巷战  [xiàngzhàn] — уличные бои
4475,向导,xiàng dǎo,гид; проводник; вожак,
4476,向来,xiàng lái,всегда,
4477,向往,xiàng wǎng,"мечтать о чём-либо; всеми помыслами души стремиться к чему-либо",
4478,消除,xiāo chú,устранить; ликвидировать,"消除障碍  [xiāochú zhàng’ài] — устранить препятствия"
4479,消毒,xiāo dú,"дезинфицировать; обеззараживать; стерилизовать; пастеризовать",
4480,消防,xiāo fáng,противопожарный,"消防队 [xiāofángduì] —" ;;;;пожарная команда
4481,消耗,xiāo hào,"тратить, растрачивать; расходовать, потреблять",
4482,消极,xiāo jí,пассивный; инертный,
4483,销毁,xiāo huǐ,"уничтожить; сжечь (напр., вещественные доказательства)","销毁核武器 [xiāohuǐ héwǔqì] — уничтожить ядерное оружие"
4484,小心翼翼,xiǎo xīn yì yì,крайне острожно; бережно,
4485,效益,xiào yì,польза; эффект,
4486,肖像,xiào xiàng,портрет,
4487,携带,xié dài,"иметь при себе, брать с собой; портативный, походный; переносный; с…; вместе с.",
4488,协会,xié huì,ассоциация; общество,
4489,协商,xié shāng,"консультироваться; совещаться; консультации; консультативный",
4490,协议,xié yì,"согласовывать; консультироваться","达成协议  [dáchéng xiéyì] — достичь соглашения; прийти к соглашению"
4491,协助,xié zhù,содействовать; содействие,
4492,写作,xiě zuò,писать; сочинять,
4493,屑,xiè,опилка; крошка; стружка,"铁屑  [tiěxiè] — железные опилки; железная стружка"
4494,谢绝,xiè jué,"отклонить; отказать; воспрещается (надпись)",
4495,泄露,xiè lù,"просачиваться, получать огласку",
4496,泄气,xiè qì,"унывать; падать духом; слабый; силёнок маловато",
4497,新陈代谢,xīn chén dài xiè,"обмен веществ; метаболизм; смена старого новым",
4498,新郎,xīn láng,"молодой; новобрачный; жених (на свадьбе)",
4499,新娘,xīn niáng,"молодая; новобрачная; невеста (на свадьбе)",
4500,新颖,xīn yǐng,"свежий; оригинальный; новый",
4501,心得,xīn dé,впечатление; урок,
4502,心灵,xīn líng,душа; сердце; умный; сообразительный,"心灵深处  [xīnlíng shēnchù] — в глубине души 心灵 手巧  [xīnlíng shǒuqiǎo] — светлая голова и золотые руки"
4503,心态,xīn tài,"психологическое состояние",
4504,心疼,xīn téng,"сердце ноет; тоска; сердце болит (за кого-л.); жалеть; не чаять души (в ком-л.)",
4505,心血,xīn xuè,душевные силы,
4506,心眼儿,xīn yǎn r,"душа; сердце; намерения; помыслы; сообразительность; ум",
4507,辛勤,xīn qín,"усердный; усердно; не покладая рук",
4508,欣慰,xīn wèi,"испытывать радость и удовлетворение; радостный",
4509,欣欣向荣,xīn xīn xiàng róng,"переживать бурный подъём; стремительно развиваться",
4510,薪水,xīn shuǐ,"оклад, содержание, жалованье",
4511,信赖,xìn lài,довериться; положиться,
4512,信念,xìn niàn,убеждения; кредо,
4513,信仰,xìn yǎng,"исповедывать (какую-либо веру); вера","宗教信仰  [zōngjiào xìnyǎng] — вероисповедание 信仰自由  [xìyǎng zìyóu] — свобода вероисповедания"
4514,信誉,xìn yù,"доброе имя; репутация; престиж",
4515,腥,xīng,сырое мясо; сырая рыба,
4516,兴隆,xīng lóng,"расцветать; расцвет; процветать",
4517,兴旺,xīng wàng,рост; подъём; процветание,
4518,行政,xíng zhèng,"администрация; административный","行政区 [xíngzhèngqū] — административный район"
4519,形态,xíng tài,форма; вид,
4520,刑事,xíng shì,уголовное дело; уголовный,"刑事案件  [xíngshì ànjiàn] — уголовное дело 刑 事责任  [xíngshì zérèn] — уголовная ответственность 刑事侦察  [xíngshì" ;;;;"zhēnchá] — уголовный розыск"
4521,性感,xìng gǎn,плотские чувства,
4522,性命,xìng mìng,жизнь,"性命难保 [xìngmìng nán bǎo] — не сносить головы"
4523,性能,xìng néng,"свойство; характеристика; (технические) данные",
4524,性情,xìng qíng,"характер; натура; темперамент; нрав",
4525,幸好,xìng hǎo,"к счастью; хорошо, что",
4526,兴高采烈,xīng gāo cǎi liè,"в приподнятом настроении; с упоением",
4527,兴致勃勃,xìng zhì bó bó,"в приподнятом настроении; с огромным интересом",
4528,胸怀,xiōng huái,душа; таить в груди;, ;;;лелеять;
4529,胸膛,xiōng táng,грудь,
4530,凶恶,xiōng è,"злобный; жестокий; лютый",
4531,凶手,xiōng shǒu,убийца; душегуб,
4532,雄厚,xióng hòu,"мощный; могущественный",
4533,修复,xiū fù,восстанавливать; реставрировать,"文物修复  [wénwù xiūfù] — реставрация памятников культуры"
4534,修建,xiū jiàn,"строить, сооружать",
4535,修理,xiū lǐ,ремонтировать; чинить; исправлять; ремонт; починка,"修理费  [xiūlǐfèi] — плата за ремонт [за починку]"
4536,羞耻,xiū chǐ,стыд,
4537,休养,xiū yǎng,"отдыхать и поправляться; восстанавливать свои силы","休养所 [xiūyǎngsuǒ] — дом отдыха"
